rgb_time,pair_idx,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_m
1311867170.46229,0,0.0043957917106457745,0.005889493541388735,-0.012527454178378014,0.0,0.0,0.0,0.014523987989832631
1311867170.626087,5,-0.000329590332315278,0.007917650470953715,-0.0038208989145976317,-0.004026855953031969,0.010024205367519023,0.007906801512733708,0.012475828786722128
1311867170.794192,10,-0.0024415868030252938,0.008069756270731344,0.006882328759887025,-0.008154686312110068,0.016952035726597092,0.016164058936330328,0.014060046564684545
1311867170.962147,15,-0.005169233992527458,0.009090948401294223,0.02686217499288642,-0.013497349414487061,0.02039019704088063,0.03317404109108768,0.015390587381328208
1311867171.126251,20,-0.01165485253727027,0.011687607589626526,0.04113132443968276,-0.01974725910309337,0.0198946988289741,0.04625883532531949,0.012614862604082365
1311867171.294341,25,-0.017670736587341987,0.0034318292364573445,0.04372825748905387,-0.024859201881794343,0.012070993894359505,0.04879204824346117,0.012326847775498511
1311867171.462244,30,-0.02746920938939472,0.0059988284720350355,0.04434166033064019,-0.03369395370608448,0.01069300097477277,0.050390350389259986,0.009867590826481738
1311867171.62634,35,-0.033872469566143634,0.005189975501114287,0.04675432065600424,-0.03841674107693921,0.015214090491426191,0.05311143990591338,0.012710084581165836
1311867171.794171,40,-0.03327408663708314,0.006964700050604757,0.051988518398563624,-0.03949734941448707,0.02526480214520843,0.05689204824346117,0.019941598261156
1311867171.962467,45,-0.03361613379200832,0.018279980299071494,0.05471592537095099,-0.040297349414487066,0.040009425336688054,0.05989204824346128,0.023315224035556192
1311867172.126369,50,-0.028973851377392522,0.02295960547073055,0.05194483288503844,-0.037517622516141574,0.05537579123559189,0.056451502040152146,0.033824771864522214
1311867172.294483,55,-0.024563728567791994,0.03590670890725048,0.04807447092540199,-0.035897349414487065,0.06982093781177978,0.05239204824346122,0.036017597887461505
1311867172.46235,60,-0.021910108069698585,0.04817480930742998,0.049137866666781965,-0.03499734941448707,0.08330202701971734,0.05149351388160994,0.03755990394055744
1311867172.62637,65,-0.021851510615528286,0.060082092620820794,0.05162126793129511,-0.03612201761761828,0.09377003062584266,0.053904382345026924,0.03665702045383785
1311867172.794451,70,-0.022708507098322412,0.07220716136361113,0.05137436957157819,-0.03659734941448707,0.10854330452179295,0.05469204824346119,0.03904128881408805
1311867172.962331,75,-0.021957262366343214,0.08334810060432357,0.05549985518111178,-0.037695322766520725,0.12099267218100773,0.05749002159549499,0.04085047217240789
1311867173.126782,80,-0.021667461532836545,0.08907084666414697,0.05737290975022158,-0.0382645627661235,0.12602584542242812,0.05845926159509762,0.04052549645474318
1311867173.294268,85,-0.02180839498942944,0.09809065782071312,0.05457898659520792,-0.038310555598564514,0.135794698828974,0.05679204824346118,0.04121666719885629
1311867173.46229,90,-0.019223424656728192,0.10966443342939758,0.05822727412761815,-0.036604010782885305,0.14767471472377935,0.05778871755926218,0.04179782996795937
1311867173.626396,95,-0.018770613765599405,0.11702894161742514,0.05993484826998807,-0.03699734941448707,0.1578319511013626,0.05901067437965546,0.044698473941962455
1311867173.794356,100,-0.02012865716496882,0.12750839288844978,0.06150259010693823,-0.038954883949232175,0.16580976789846424,0.061692048243461306,0.0426785430512309
1311867173.962546,105,-0.02120430359486189,0.13866035144139502,0.06469310805507307,-0.04089734941448707,0.17499912769972037,0.06418319050196852,0.041335006102787154
1311867174.126454,110,-0.024068382856206497,0.15044542492637855,0.06471741640734523,-0.0434171731393823,0.18415417000365975,0.06457222451856603,0.03886741901377058
1311867174.294528,115,-0.0259306082236815,0.1541929971462311,0.06456598180064711,-0.04479734941448707,0.19435807239476155,0.06429204824346124,0.04437637020391263
1311867174.463016,120,-0.024869714865508714,0.1630925347217128,0.06665774274942088,-0.045097349414487065,0.20403093752191281,0.06347392889699188,0.04577386474753213
1311867174.626546,125,-0.02403147581987796,0.17341210647136746,0.06517588044443244,-0.04429734941448707,0.21389421499193584,0.06261741112123986,0.045343715199589324
1311867174.794474,130,-0.021298176372953063,0.18833498767647305,0.06668733474861417,-0.04345834794193955,0.22391669588387897,0.061870051188556374,0.04219404441176382
1311867174.962643,135,-0.022773695988021526,0.19657698270014262,0.06782936259265279,-0.04389302169250166,0.23370335427294475,0.06319204824346114,0.042963915891674774
1311867175.126531,140,-0.023289297829114455,0.21879209660842,0.06468266472539479,-0.04386379934946756,0.2433389987856277,0.061169898265134304,0.03222111182924555
