rgb_time,pair_idx,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_m
1311868164.363181,0,-0.1668551145967323,-0.13599215407434406,-0.019515507729370767,0.0,0.0,0.0,0.21613734124117456
1311868164.531025,5,-0.17718190016890967,-0.15192195410443327,-0.01739319349602247,-0.012909746978612413,-0.01030697699263805,-0.0005011079943899599,0.21754421299760018
1311868164.698987,10,-0.18395996223025143,-0.17613431002202565,-0.011730292880584029,-0.02394633361935744,-0.031132906888928114,0.005871227819496561,0.21665544484906799
1311868164.863058,15,-0.18000789186492996,-0.21473968944923205,0.0021761899362425716,-0.02750547674485415,-0.06329507725234107,0.013301435174456255,0.21521205417571995
1311868165.031122,20,-0.17528156085358687,-0.26125395390206063,0.003760179721983132,-0.026637601683029477,-0.10875828892005623,0.017334831697054742,0.21338750106893883
1311868165.199145,25,-0.17759251548523397,-0.308279819080555,0.007395328102705868,-0.028481815159708573,-0.16598057685497092,0.018818738837486526,0.20643054425728669
1311868165.36306,30,-0.18589294771881232,-0.34978289292579684,-0.0037759975381534937,-0.029727108129869673,-0.22265648177513575,0.009407374051705109,0.2017986500278002
1311868165.531124,35,-0.19563292456106401,-0.3880031566336763,-0.021261039633599287,-0.030937664796633957,-0.2701229172510522,-0.0015731136044880856,0.20348929666472781
1311868165.699187,40,-0.18995238139556203,-0.43936971265446706,-0.014228856374558667,-0.041812547916627724,-0.30264294237443523,-0.0025456650318682605,0.20193097071604668
1311868165.86322,45,-0.20766018267086275,-0.47134122675713735,-0.018005727857888322,-0.06240591023954384,-0.32110010579074144,0.0006994988981756656,0.2098120196670982
1311868166.031204,50,-0.23369700359696693,-0.4949447565271285,-0.020353171550994732,-0.0929572793602721,-0.32841743112850597,0.001298892005610064,0.21910689614637616
1311868166.199211,55,-0.27070114991179545,-0.5084245237612285,-0.03395153114855184,-0.1312346220378243,-0.33087801201139033,-0.00733846801172966,0.2273366036547592
1311868166.363122,60,-0.3078618011669229,-0.5270462080544867,-0.05751884443028767,-0.164787486715232,-0.34079180436743406,-0.024694020356213597,0.23714643455918707
1311868166.531252,65,-0.3309753733296978,-0.5207397547211077,-0.06024944059802791,-0.1893655229842877,-0.3598037182464888,-0.0313011079943899,0.2163140390995003
1311868166.69927,70,-0.3371968308753943,-0.5512919045182316,-0.055535069408690414,-0.20306348555924617,-0.3858652744924249,-0.028220196210559045,0.21471801634987728
1311868166.863222,75,-0.33547235629746747,-0.5899483631995934,-0.048235898329148666,-0.2070023071076356,-0.42280469805006726,-0.02340046287833908,0.21226953901228052
1311868167.031127,80,-0.32605906526051587,-0.6379998466998582,-0.046541698263912704,-0.20048514025245442,-0.4772958485273495,-0.021501107994389868,0.20547899365046063
1311868167.199258,85,-0.2986512518453282,-0.7067521758796242,-0.036509604641483256,-0.1888453054948455,-0.5375152092344162,-0.01882292974602029,0.2025125062855481
1311868167.363275,90,-0.2824643529115602,-0.7660102288642117,-0.03745211005508143,-0.17770313453909206,-0.5885922655418283,-0.017401107994389875,0.20701229255284426
1311868167.531321,95,-0.27149863974240396,-0.7995750471414417,-0.0335658923498216,-0.16892159552239913,-0.6283390914131677,-0.01580110799438983,0.20039807907832657
1311868167.699226,100,-0.2610433314999742,-0.8287931726835563,-0.03838165468558817,-0.15887658024771564,-0.6552990009974358,-0.015101107994389906,0.2026826497871365
1311868167.863098,105,-0.25231373002130214,-0.8362884609954624,-0.03873006246696828,-0.14542004083857227,-0.6719805131586227,-0.016107234276719007,0.19731993022696218
1311868168.031266,110,-0.23215572053555467,-0.845042047188851,-0.03308966978122896,-0.12628656915147216,-0.6848756205656858,-0.01140110799438987,0.19321479018025786
1311868168.199247,115,-0.2042319442943505,-0.8483114917557381,-0.029025072989322998,-0.10141241860051833,-0.6881988920056101,-0.010678956672603324,0.19116610433483203
1311868168.36318,120,-0.171240970255077,-0.8373236796465722,-0.02650897460842064,-0.06909802089925718,-0.6812061741902657,-0.008408390179045266,0.1874392935584489
1311868168.531406,125,-0.12887882570260312,-0.815150499707543,-0.005033487484554511,-0.03146081956690458,-0.6686136813994401,0.005584102611780217,0.176283976182666
1311868168.699557,130,-0.09674131303954964,-0.8014819752630296,-0.0057623103659531615,0.004796979725054079,-0.6601123158911677,0.008085468120052841,0.17460574577448507
1311868168.863325,135,-0.07532281039780686,-0.790516243590187,-0.007594762361772747,0.032002019635343604,-0.6579996283309959,0.008298892005610181,0.17126552691813654
1311868169.031214,140,-0.0469189807493646,-0.7551277015656166,0.007628776418294406,0.06381257263431794,-0.6593345977765943,0.016470303547577725,0.14668322416103208
